2025-08-17 05:45:43 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
src/tests/test_eve_session_persistence.py:70:    handled, new_cwd, to_send, msg = handle_cd(base, "cd a b")
src/tests/test_eve_session_persistence.py:72:    assert new_cwd == target
src/tests/test_eve_session_persistence.py:78:    assert "cwd set to" in msg
src/utils/health.py:11:        messages.append("OPENAI_API_KEY missing or empty")
src/.venv/bin/pyside6-qmllint:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-qtpy2cpp:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/Activate.ps1:9:well as the `pyvenv.cfg` file values present in the virtual environment.
src/.venv/bin/Activate.ps1:12:Path to the directory that contains the virtual environment to activate. The
src/.venv/bin/Activate.ps1:17:The prompt prefix to display when this virtual environment is activated. By
src/.venv/bin/Activate.ps1:19:surrounded by parentheses and followed by a single space (ie. '(.venv) ').
src/.venv/bin/Activate.ps1:31:Activate.ps1 -VenvDir C:\Users\MyUser\Common\.venv
src/.venv/bin/Activate.ps1:73:function global:deactivate ([switch]$NonDestructive) {
src/.venv/bin/Activate.ps1:109:    # Leave deactivate function in the global namespace if requested:
src/.venv/bin/Activate.ps1:111:        Remove-Item -Path function:deactivate
src/.venv/bin/Activate.ps1:117:Get-PyVenvConfig parses the values from the pyvenv.cfg file located in the
src/.venv/bin/Activate.ps1:120:For each line in the pyvenv.cfg file, if that line can be parsed into exactly
src/.venv/bin/Activate.ps1:129:Path to the directory that contains the `pyvenv.cfg` file.
src/.venv/bin/Activate.ps1:135:    Write-Verbose "Given ConfigDir=$ConfigDir, obtain values in pyvenv.cfg"
src/.venv/bin/Activate.ps1:138:    $pyvenvConfigPath = Join-Path -Resolve -Path $ConfigDir -ChildPath 'pyvenv.cfg' -ErrorAction Continue
src/.venv/bin/Activate.ps1:140:    # An empty map will be returned if no config file is found.
src/.venv/bin/Activate.ps1:141:    $pyvenvConfig = @{ }
src/.venv/bin/Activate.ps1:143:    if ($pyvenvConfigPath) {
src/.venv/bin/Activate.ps1:146:        $pyvenvConfigContent = Get-Content -Path $pyvenvConfigPath
src/.venv/bin/Activate.ps1:148:        $pyvenvConfigContent | ForEach-Object {
src/.venv/bin/Activate.ps1:158:                $pyvenvConfig[$keyval[0]] = $val
src/.venv/bin/Activate.ps1:163:    return $pyvenvConfig
src/.venv/bin/Activate.ps1:189:# Next, read the `pyvenv.cfg` file to determine any required value such
src/.venv/bin/Activate.ps1:191:$pyvenvCfg = Get-PyVenvConfig -ConfigDir $VenvDir
src/.venv/bin/Activate.ps1:199:    Write-Verbose "Prompt not specified as argument to script, checking pyvenv.cfg value"
src/.venv/bin/Activate.ps1:200:    if ($pyvenvCfg -and $pyvenvCfg['prompt']) {
src/.venv/bin/Activate.ps1:201:        Write-Verbose "  Setting based on value in pyvenv.cfg='$($pyvenvCfg['prompt'])'"
src/.venv/bin/Activate.ps1:202:        $Prompt = $pyvenvCfg['prompt'];
src/.venv/bin/Activate.ps1:205:        Write-Verbose "  Setting prompt based on parent's directory's name. (Is the directory name passed to venv module when creating the virtual environment)"
src/.venv/bin/Activate.ps1:206:        Write-Verbose "  Got leaf-name of $VenvDir='$(Split-Path -Path $venvDir -Leaf)'"
src/.venv/bin/Activate.ps1:207:        $Prompt = Split-Path -Path $venvDir -Leaf
src/.venv/bin/Activate.ps1:214:# Deactivate any currently active virtual environment, but leave the
src/.venv/bin/Activate.ps1:215:# deactivate function in place.
src/.venv/bin/Activate.ps1:216:deactivate -nondestructive
src/.venv/bin/Activate.ps1:219:# that there is an activated venv.
src/.venv/bin/Activate.ps1:246:# Add the venv to the PATH
src/.venv/bin/pyside6-project:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-balsam:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pytest:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pip3.13:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-qsb:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pip3:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-balsamui:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-lrelease:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/activate.fish:1:# This file must be used with "source <venv>/bin/activate.fish" *from fish*
src/.venv/bin/activate.fish:4:function deactivate  -d "Exit virtual environment and return to normal shell environment"
src/.venv/bin/activate.fish:29:        functions -e deactivate
src/.venv/bin/activate.fish:34:deactivate nondestructive
src/.venv/bin/activate.fish:36:set -gx VIRTUAL_ENV /Users/liyuzerihun/eve/src/.venv
src/.venv/bin/activate.fish:40:set -gx VIRTUAL_ENV_PROMPT .venv
src/.venv/bin/activate.fish:59:        # Output the venv prompt; color taken from the blue of the Python logo.
src/.venv/bin/activate.fish:60:        printf "%s(%s)%s " (set_color 4B8BBE) .venv (set_color normal)
src/.venv/bin/pyside6-deploy:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-android-deploy:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/wheel:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-linguist:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-metaobjectdump:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-genpyi:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pip:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-lupdate:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-qmlformat:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-qml:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pygmentize:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-rcc:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-qmlcachegen:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/activate:1:# This file must be used with "source bin/activate" *from bash*
src/.venv/bin/activate:4:deactivate () {
src/.venv/bin/activate:32:        unset -f deactivate
src/.venv/bin/activate:37:deactivate nondestructive
src/.venv/bin/activate:42:        # transform D:\path\to\venv to /d/path/to/venv on MSYS and MINGW
src/.venv/bin/activate:43:        # and to /cygdrive/d/path/to/venv on Cygwin
src/.venv/bin/activate:44:        VIRTUAL_ENV=$(cygpath /Users/liyuzerihun/eve/src/.venv)
src/.venv/bin/activate:49:        export VIRTUAL_ENV=/Users/liyuzerihun/eve/src/.venv
src/.venv/bin/activate:57:VIRTUAL_ENV_PROMPT=.venv
src/.venv/bin/activate:61:# this will fail if PYTHONHOME is set to the empty string (which is bad anyway)
src/.venv/bin/activate:70:    PS1="(".venv") ${PS1:-}"
src/.venv/bin/pyside6-qmlimportscanner:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-designer:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-qmltyperegistrar:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-svgtoqml:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-uic:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-assistant:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/pyside6-qmlls:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/py.test:1:#!/Users/liyuzerihun/eve/src/.venv/bin/python
src/.venv/bin/activate.csh:1:# This file must be used with "source bin/activate.csh" *from csh*.
src/.venv/bin/activate.csh:5:# Ported to Python 3.3 venv by Andrew Svetlov <andrew.svetlov@gmail.com>
src/.venv/bin/activate.csh:7:alias deactivate 'test $?_OLD_VIRTUAL_PATH != 0 && setenv PATH "$_OLD_VIRTUAL_PATH" && unset _OLD_VIRTUAL_PATH; rehash; test $?_OLD_VIRTUAL_PROMPT != 0 && set prompt="$_OLD_VIRTUAL_PROMPT" && unset _OLD_VIRTUAL_PROMPT; unsetenv VIRTUAL_ENV; unsetenv VIRTUAL_ENV_PROMPT; test "\!:*" != "nondestructive" && unalias deactivate'
src/.venv/bin/activate.csh:10:deactivate nondestructive
src/.venv/bin/activate.csh:12:setenv VIRTUAL_ENV /Users/liyuzerihun/eve/src/.venv
src/.venv/bin/activate.csh:16:setenv VIRTUAL_ENV_PROMPT .venv
src/.venv/bin/activate.csh:22:    set prompt = "(".venv") $prompt:q"
src/.venv/pyvenv.cfg:5:command = /Users/liyuzerihun/eve/venv/bin/python3 -m venv /Users/liyuzerihun/eve/src/.venv
src/.venv/.gitignore:1:# Created by venv; see https://docs.python.org/3/library/venv.html
src/.venv/lib/python3.13/site-packages/packaging/tags.py:11:import subprocess
src/.venv/lib/python3.13/site-packages/packaging/tags.py:414:            version_str = subprocess.run(
src/.venv/lib/python3.13/site-packages/packaging/tags.py:423:                stdout=subprocess.PIPE,
src/.venv/lib/python3.13/site-packages/packaging/_musllinux.py:11:import subprocess
src/.venv/lib/python3.13/site-packages/packaging/_musllinux.py:52:    proc = subprocess.run([ld], stderr=subprocess.PIPE, text=True)
src/.venv/lib/python3.13/site-packages/packaging/metadata.py:191:        # matter, but since the missing value has to be an empty str
src/.venv/lib/python3.13/site-packages/packaging/licenses/_spdx.py:575:    'ruby-pty': {'id': 'Ruby-pty', 'deprecated': False},
src/.venv/lib/python3.13/site-packages/packaging/markers.py:72:    An empty string if the value cannot be determined.
src/.venv/lib/python3.13/site-packages/packaging/markers.py:79:    An empty string if the value cannot be determined.
src/.venv/lib/python3.13/site-packages/packaging/markers.py:86:    An empty string if the value cannot be determined.
src/.venv/lib/python3.13/site-packages/packaging/markers.py:93:    An empty string if the value cannot be determined.
src/.venv/lib/python3.13/site-packages/packaging/specifiers.py:656:    first component must be the epoch (either empty or numeric), and all other
src/.venv/lib/python3.13/site-packages/packaging/specifiers.py:938:        # Note: This use of all() here means that an empty set of specifiers
src/.venv/lib/python3.13/site-packages/packaging/specifiers.py:971:        An "empty" SpecifierSet will filter items based on the presence of prerelease
src/.venv/lib/python3.13/site-packages/cryptography-45.0.6.dist-info/RECORD:151:cryptography/hazmat/primitives/twofactor/__init__.py,sha256=tmMZGB-g4IU1r7lIFqASU019zr0uPp_wEBYcwdDCKCA,258
src/.venv/lib/python3.13/site-packages/pip-25.2.dist-info/RECORD:297:pip/_internal/utils/__pycache__/subprocess.cpython-313.pyc,,
src/.venv/lib/python3.13/site-packages/pip-25.2.dist-info/RECORD:301:pip/_internal/utils/__pycache__/virtualenv.cpython-313.pyc,,
src/.venv/lib/python3.13/site-packages/pip-25.2.dist-info/RECORD:322:pip/_internal/utils/subprocess.py,sha256=r4-Ba_Yc3uZXQpi0K4pZFsCT_QqdSvtF3XJ-204QWaA,8983
src/.venv/lib/python3.13/site-packages/pip-25.2.dist-info/RECORD:326:pip/_internal/utils/virtualenv.py,sha256=mX-UPyw1MPxhwUxKhbqWWX70J6PHXAJjVVrRnG0h9mc,3455
src/.venv/lib/python3.13/site-packages/shiboken6/_git_shiboken_module_version.py:11:# An empty string means the generated package will be an official release.
src/.venv/lib/python3.13/site-packages/pygments/filters/__init__.py:288:        '\\emptyset'             : '\U00002205',
